date,latitude,longitude
2019-02-12 16:22:12,53.422425,-2.33538
2019-02-12 16:22:21,53.422378,-2.335251
2019-02-12 16:22:28,53.422298,-2.335337
2019-02-12 16:22:34,53.422221,-2.33543
2019-02-12 16:22:40,53.422148,-2.335523
2019-02-12 16:22:47,53.422052,-2.335615
2019-02-12 16:22:53,53.421963,-2.335672
2019-02-12 16:23:00,53.421879,-2.335731
2019-02-12 16:23:08,53.4218,-2.335849
2019-02-12 16:23:14,53.421708,-2.335922
2019-02-12 16:23:21,53.42163,-2.335825
2019-02-12 16:23:27,53.421579,-2.335689
2019-02-12 16:23:35,53.421519,-2.335544
2019-02-12 16:23:42,53.421468,-2.335417
2019-02-12 16:23:49,53.421427,-2.335281
2019-02-12 16:23:54,53.421385,-2.335147
2019-02-12 16:23:59,53.421341,-2.335016
2019-02-12 16:24:07,53.421295,-2.334868
2019-02-12 16:24:13,53.421239,-2.334749
2019-02-12 16:24:20,53.421188,-2.334609
2019-02-12 16:24:26,53.421124,-2.334484
2019-02-12 16:24:33,53.421097,-2.334334
2019-02-12 16:24:39,53.42105,-2.334194
2019-02-12 16:24:45,53.42098,-2.334083
2019-02-12 16:24:52,53.420917,-2.333974
2019-02-12 16:25:00,53.420838,-2.333857
2019-02-12 16:25:06,53.420779,-2.333738
2019-02-12 16:25:14,53.420702,-2.333629
2019-02-12 16:25:21,53.42064,-2.33352
2019-02-12 16:25:26,53.420571,-2.333453
2019-02-12 16:25:27,53.420566,-2.333433
2019-02-12 16:25:33,53.420502,-2.333288
2019-02-12 16:25:39,53.420416,-2.3332
2019-02-12 16:25:47,53.420336,-2.333086
2019-02-12 16:25:53,53.420271,-2.332981
2019-02-12 16:26:00,53.420205,-2.33285
2019-02-12 16:26:09,53.420148,-2.332727
2019-02-12 16:26:15,53.420074,-2.332608
2019-02-12 16:26:22,53.420008,-2.332504
2019-02-12 16:26:29,53.419933,-2.332385
2019-02-12 16:26:37,53.419867,-2.332261
2019-02-12 16:26:43,53.419824,-2.332097
2019-02-12 16:26:49,53.4198,-2.331935
2019-02-12 16:26:56,53.419832,-2.331787
2019-02-12 16:27:02,53.419904,-2.331695
2019-02-12 16:27:08,53.419982,-2.331575
2019-02-12 16:27:16,53.420051,-2.331458
2019-02-12 16:27:22,53.420137,-2.331365
2019-02-12 16:27:29,53.420219,-2.331269
2019-02-12 16:27:35,53.420298,-2.331172
2019-02-12 16:27:42,53.420372,-2.331081
2019-02-12 16:27:48,53.420442,-2.330979
2019-02-12 16:27:56,53.420523,-2.330889
2019-02-12 16:28:02,53.420606,-2.330805
2019-02-12 16:28:07,53.420684,-2.330726
2019-02-12 16:28:12,53.420767,-2.330647
2019-02-12 16:28:20,53.420848,-2.330553
2019-02-12 16:28:26,53.42093,-2.330486
2019-02-12 16:28:33,53.421012,-2.330394
2019-02-12 16:28:39,53.421091,-2.330318
2019-02-12 16:28:46,53.421169,-2.330223
2019-02-12 16:28:52,53.421265,-2.330172
2019-02-12 16:29:00,53.421347,-2.330082
2019-02-12 16:29:06,53.421438,-2.330077
2019-02-12 16:29:12,53.421501,-2.330188
2019-02-12 16:29:21,53.421584,-2.330276
2019-02-12 16:29:31,53.421665,-2.330348
2019-02-12 16:29:43,53.421745,-2.330278
2019-02-12 16:29:59,53.421817,-2.330184
2019-02-12 16:30:05,53.421859,-2.330008
2019-02-12 16:30:11,53.421907,-2.329866
2019-02-12 16:30:22,53.421967,-2.329821
2019-02-12 16:30:52,53.421892,-2.329917
2019-02-12 16:31:00,53.421923,-2.330081
2019-02-12 16:31:08,53.421879,-2.330241
2019-02-12 16:31:14,53.421857,-2.330434
2019-02-12 16:31:23,53.421788,-2.330547
2019-02-12 16:31:28,53.421759,-2.330755
2019-02-12 16:31:32,53.421719,-2.330893
2019-02-12 16:31:38,53.421678,-2.33103
2019-02-12 16:31:44,53.421619,-2.331184
2019-02-12 16:31:46,53.421577,-2.331357
2019-02-12 16:31:48,53.421544,-2.331473
2019-02-12 16:31:57,53.421459,-2.331553
2019-02-12 16:32:46,53.421531,-2.331382
2019-02-12 16:32:49,53.421591,-2.331263
2019-02-12 16:33:24,53.421607,-2.331082
2019-02-12 16:33:29,53.421598,-2.330895
2019-02-12 16:33:34,53.421618,-2.33074
2019-02-12 16:35:00,53.421641,-2.33059
2019-02-12 16:35:27,53.421746,-2.330571
2019-02-12 16:35:33,53.421848,-2.330537
2019-02-12 16:35:39,53.421934,-2.330588
2019-02-12 16:36:16,53.421943,-2.330511
2019-02-12 16:45:44,53.421897,-2.3305
2019-02-12 16:45:50,53.421907,-2.330414
2019-02-12 16:46:58,53.421734,-2.330243
2019-02-12 16:47:01,53.421833,-2.330174
2019-02-12 16:49:26,53.421821,-2.330159
2019-02-12 16:51:45,53.421739,-2.330351
2019-02-12 16:51:49,53.421739,-2.330351
2019-02-12 16:51:57,53.421739,-2.330351
2019-02-12 16:55:59,53.421699,-2.330247
2019-02-12 16:59:13,53.421749,-2.330342
2019-02-12 16:59:17,53.421714,-2.330375
2019-02-12 17:09:01,53.421622,-2.330353
2019-02-12 17:13:19,53.421712,-2.330326
2019-02-12 17:15:34,53.421755,-2.330459
2019-02-12 17:16:11,53.421743,-2.3303
2019-02-12 17:16:13,53.421743,-2.3303
2019-02-13 08:55:04,53.421618,-2.329484
2019-02-13 08:56:02,53.421929,-2.330492
2019-02-13 08:56:13,53.421833,-2.330352
2019-02-13 08:56:14,53.421833,-2.330352
2019-02-13 08:56:34,53.421846,-2.330347
2019-02-13 09:05:26,53.421942,-2.330355
2019-02-13 09:06:03,53.421653,-2.330265
2019-02-13 09:06:11,53.421656,-2.330221
2019-02-13 09:12:41,53.422007,-2.330238
2019-02-13 09:12:45,53.42201,-2.330305
2019-02-13 09:12:49,53.421913,-2.330255
2019-02-13 09:19:29,53.421856,-2.330198
2019-02-13 09:19:57,53.421856,-2.330198
2019-02-13 09:34:41,53.421822,-2.330059
2019-02-13 09:34:43,53.421821,-2.330059
2019-02-13 09:34:46,53.421861,-2.330199
2019-02-13 09:35:43,53.421882,-2.330351
2019-02-13 10:01:34,53.421875,-2.330535
2019-02-13 10:01:36,53.421872,-2.330523
2019-02-13 10:31:36,53.421872,-2.330523
2019-02-13 10:41:20,53.421872,-2.330523
2019-02-13 12:19:36,53.421623,-2.329838
2019-02-13 12:22:01,53.421958,-2.330381
2019-02-13 12:22:12,53.421958,-2.330381
2019-02-13 12:22:19,53.421942,-2.330358
2019-02-13 12:22:29,53.421969,-2.330315
2019-02-13 12:52:29,53.421969,-2.330315
2019-02-13 13:22:29,53.421969,-2.330315
2019-02-13 13:22:55,53.421678,-2.330625
2019-02-13 13:22:57,53.421678,-2.330625
2019-02-13 13:23:09,53.421678,-2.330625
2019-02-13 13:39:08,53.421661,-2.330385
2019-02-13 13:39:19,53.421753,-2.330347
2019-02-13 13:39:37,53.421834,-2.330428
2019-02-13 13:39:43,53.421917,-2.33049
2019-02-13 13:39:54,53.421986,-2.330623
2019-02-13 13:40:00,53.422026,-2.330779
2019-02-13 13:40:11,53.421998,-2.330934
2019-02-13 13:40:34,53.421946,-2.331063
2019-02-13 13:42:45,53.421918,-2.330914
2019-02-13 13:43:19,53.421835,-2.331
2019-02-13 13:43:34,53.421821,-2.331059
2019-02-13 13:43:41,53.421805,-2.33121
2019-02-13 13:43:42,53.421817,-2.331251
2019-02-13 13:43:49,53.421909,-2.331285
2019-02-13 13:43:59,53.422,-2.331344
2019-02-13 13:56:59,53.422032,-2.331199
2019-02-13 13:57:09,53.422068,-2.331047
2019-02-13 13:57:23,53.422156,-2.330994
2019-02-13 13:57:56,53.42212,-2.330855
2019-02-13 14:27:56,53.42212,-2.330855
2019-02-13 14:57:56,53.42212,-2.330855
2019-02-13 15:27:56,53.42212,-2.330855
2019-02-13 15:57:56,53.42212,-2.330855
2019-02-13 16:14:22,53.42212,-2.330855
2019-02-13 16:36:47,53.422081,-2.330323
2019-02-13 16:36:50,53.421977,-2.330369
2019-02-13 16:36:55,53.421977,-2.330369
2019-02-13 16:37:11,53.421977,-2.330369
2019-02-13 16:44:30,53.421901,-2.330274
2019-02-13 17:10:28,53.421909,-2.330363
2019-02-13 17:10:32,53.421954,-2.330187
2019-02-13 17:28:56,53.421954,-2.330187
2019-02-14 08:59:04,53.421587,-2.329831
2019-02-14 09:00:44,53.421837,-2.330462
2019-02-14 09:01:06,53.421837,-2.330462
2019-02-14 09:01:14,53.421837,-2.330462
2019-02-14 09:06:48,53.421837,-2.330462
2019-02-14 09:10:22,53.42115,-2.330211
2019-02-14 09:10:28,53.421747,-2.330174
2019-02-14 09:10:35,53.422116,-2.330141
2019-02-14 09:10:47,53.421563,-2.330534
2019-02-14 09:10:52,53.421724,-2.330429
2019-02-14 09:10:57,53.421724,-2.330429
2019-02-14 09:11:02,53.421724,-2.330429
2019-02-14 09:26:30,53.421858,-2.330265
2019-02-14 09:26:34,53.421858,-2.330265
2019-02-14 09:49:05,53.422009,-2.330254
2019-02-14 10:03:38,53.422075,-2.330366
2019-02-14 10:11:21,53.422166,-2.33034
2019-02-14 10:11:32,53.422261,-2.330351
2019-02-14 10:11:40,53.422365,-2.330352
2019-02-14 10:11:54,53.422255,-2.330351
2019-02-14 10:11:55,53.422179,-2.33027
2019-02-14 10:11:56,53.42207,-2.330196
2019-02-14 10:12:01,53.421976,-2.330241
2019-02-14 10:12:02,53.421971,-2.33024
2019-02-14 10:13:56,53.42188,-2.330272
2019-02-14 10:14:03,53.421788,-2.330224
2019-02-14 10:19:33,53.421898,-2.330179
2019-02-14 10:19:43,53.422001,-2.330143
2019-02-14 10:19:56,53.422083,-2.330219
2019-02-14 10:20:04,53.422178,-2.330226
2019-02-14 10:50:04,53.422178,-2.330226
2019-02-14 11:20:04,53.422178,-2.330226
2019-02-14 11:50:04,53.422178,-2.330226
2019-02-14 12:20:04,53.422178,-2.330226
2019-02-14 12:50:04,53.422178,-2.330226
2019-02-14 13:12:05,53.422178,-2.330226
2019-02-14 16:12:04,53.421618,-2.329739
2019-02-14 16:13:57,53.422074,-2.330394
2019-02-14 16:14:07,53.422074,-2.330394
2019-02-14 16:14:09,53.422074,-2.330394
2019-02-14 16:14:40,53.422074,-2.330394
2019-02-14 16:15:25,53.422106,-2.330252
2019-02-14 16:16:06,53.422203,-2.330236
2019-02-14 16:16:25,53.422291,-2.330189
2019-02-14 16:17:00,53.422204,-2.330233
2019-02-14 16:17:27,53.422117,-2.330187
2019-02-14 16:19:10,53.422082,-2.330044
2019-02-14 16:24:02,53.422137,-2.330182
2019-02-14 16:27:48,53.422098,-2.330321
2019-02-14 16:28:26,53.421994,-2.330323
2019-02-14 16:28:31,53.421907,-2.330279
2019-02-14 16:28:37,53.421813,-2.330271
2019-02-15 08:49:14,53.421498,-2.330112
2019-02-15 08:49:40,53.422055,-2.330182
2019-02-15 08:49:44,53.42193,-2.330368
2019-02-15 08:49:49,53.42193,-2.330368
2019-02-15 08:49:53,53.42193,-2.330368
2019-02-15 08:50:05,53.42193,-2.330368
2019-02-15 08:53:15,53.421842,-2.330404
2019-02-15 09:04:22,53.421729,-2.330365
2019-02-15 09:04:23,53.421729,-2.330365
2019-02-15 09:04:43,53.421734,-2.3301
2019-02-15 09:04:44,53.421915,-2.330173
2019-02-15 09:04:49,53.421963,-2.330325
2019-02-15 09:04:56,53.422175,-2.330316
2019-02-15 09:05:01,53.422076,-2.330394
2019-02-15 09:05:03,53.422078,-2.330326
2019-02-15 09:06:51,53.421986,-2.330271
2019-02-15 09:08:59,53.421888,-2.330289
2019-02-15 09:10:37,53.421853,-2.330433
2019-02-15 09:40:37,53.421853,-2.330433
2019-02-15 10:10:37,53.421853,-2.330433
2019-02-15 10:28:01,53.421844,-2.329802
2019-02-15 10:28:11,53.421903,-2.330277
2019-02-15 10:28:15,53.421942,-2.330451
2019-02-15 10:28:18,53.421942,-2.330451
2019-02-15 10:28:26,53.421942,-2.330451
2019-02-15 10:40:31,53.421858,-2.330392
2019-02-15 10:40:36,53.421823,-2.330234
2019-02-15 10:40:45,53.421818,-2.330073
2019-02-15 10:41:37,53.421848,-2.329918
2019-02-15 10:41:57,53.421762,-2.329809
2019-02-15 10:42:04,53.421659,-2.329779
2019-02-15 10:42:41,53.421692,-2.329933
2019-02-15 10:42:45,53.421731,-2.330089
2019-02-15 10:42:52,53.421794,-2.330221
2019-02-15 10:42:54,53.421807,-2.33039
2019-02-15 10:42:57,53.421862,-2.330555
2019-02-15 10:43:00,53.421865,-2.330735
2019-02-15 10:43:03,53.42188,-2.33075
2019-02-15 10:43:07,53.421912,-2.330563
2019-02-15 10:43:21,53.421796,-2.330515
2019-02-15 10:43:26,53.421774,-2.330663
2019-02-15 10:43:35,53.421795,-2.33081
2019-02-15 10:43:59,53.421884,-2.330847
2019-02-15 10:44:12,53.421794,-2.330873
2019-02-15 10:44:15,53.421732,-2.330742
2019-02-15 10:44:16,53.42171,-2.330658
2019-02-15 10:44:18,53.421669,-2.330491
2019-02-15 10:44:20,53.421626,-2.330347
2019-02-15 10:44:23,53.42158,-2.33016
2019-02-15 10:44:32,53.421559,-2.329983
2019-02-15 10:44:34,53.421648,-2.329808
2019-02-15 10:44:36,53.421762,-2.329608
2019-02-15 10:44:37,53.421833,-2.3295
2019-02-15 10:44:38,53.421913,-2.329383
2019-02-15 10:44:39,53.421996,-2.329288
2019-02-15 10:44:40,53.42207,-2.329202
2019-02-15 10:44:41,53.422146,-2.329107
2019-02-15 10:44:42,53.422222,-2.32902
2019-02-15 10:44:43,53.422304,-2.328933
2019-02-15 10:44:44,53.422387,-2.328845
2019-02-15 10:44:45,53.422478,-2.328755
2019-02-15 10:44:46,53.422557,-2.328674
2019-02-15 10:44:48,53.422701,-2.328523
2019-02-15 10:44:50,53.42283,-2.328384
2019-02-15 10:44:52,53.42294,-2.32827
2019-02-15 10:44:54,53.423034,-2.328174
2019-02-15 10:44:57,53.42315,-2.328063
2019-02-15 10:44:59,53.423243,-2.327953
2019-02-15 10:45:01,53.423348,-2.327822
2019-02-15 10:45:03,53.423504,-2.327658
2019-02-15 10:45:04,53.423585,-2.327563
2019-02-15 10:45:05,53.423661,-2.32747
2019-02-15 10:45:06,53.423745,-2.327375
2019-02-15 10:45:07,53.423835,-2.327276
2019-02-15 10:45:08,53.423929,-2.327168
2019-02-15 10:45:09,53.424035,-2.327051
2019-02-15 10:45:10,53.42414,-2.326933
2019-02-15 10:45:11,53.424238,-2.326823
2019-02-15 10:45:12,53.424336,-2.326713
2019-02-15 10:45:13,53.424425,-2.326591
2019-02-15 10:45:14,53.42452,-2.326487
2019-02-15 10:45:15,53.424613,-2.326379
2019-02-15 10:45:16,53.424703,-2.326276
2019-02-15 10:45:17,53.424797,-2.326175
2019-02-15 10:45:18,53.424888,-2.326074
2019-02-15 10:45:19,53.424989,-2.325961
2019-02-15 10:45:20,53.425089,-2.32585
2019-02-15 10:45:21,53.425193,-2.325738
2019-02-15 10:45:22,53.425287,-2.325636
2019-02-15 10:45:23,53.42538,-2.325529
2019-02-15 10:45:24,53.425472,-2.325421
2019-02-15 10:45:25,53.425568,-2.325309
2019-02-15 10:45:26,53.425665,-2.325202
2019-02-15 10:45:27,53.425761,-2.325102
2019-02-15 10:45:28,53.425856,-2.324997
2019-02-15 10:45:29,53.425964,-2.324893
2019-02-15 10:45:30,53.426058,-2.324782
2019-02-15 10:45:31,53.426153,-2.324671
2019-02-15 10:45:32,53.426244,-2.324576
2019-02-15 10:45:33,53.426336,-2.324476
2019-02-15 10:45:34,53.426422,-2.324377
2019-02-15 10:45:35,53.4265,-2.324292
2019-02-15 10:45:37,53.426647,-2.324131
2019-02-15 10:45:39,53.42678,-2.323997
2019-02-15 10:45:42,53.426877,-2.3239
2019-02-15 10:46:38,53.426973,-2.323723
2019-02-15 10:46:40,53.427087,-2.323631
2019-02-15 10:46:42,53.427214,-2.323485
2019-02-15 10:46:44,53.427356,-2.323344
2019-02-15 10:46:46,53.42748,-2.323205
2019-02-15 10:46:48,53.427611,-2.323087
2019-02-15 10:47:07,53.428806,-2.321628
2019-02-15 10:47:19,53.430088,-2.320137
2019-02-15 10:47:25,53.430633,-2.31956
2019-02-15 10:47:31,53.43073,-2.319475
2019-02-15 10:47:44,53.430651,-2.319555
2019-02-15 10:47:45,53.43021,-2.315235
2019-02-15 10:47:57,53.43021,-2.315235
2019-02-15 10:48:04,53.430247,-2.3155
2019-02-15 10:48:05,53.430253,-2.315594
2019-02-15 10:48:07,53.430175,-2.315691
2019-02-15 10:48:11,53.430246,-2.315903
2019-02-15 10:48:14,53.43034,-2.315903
2019-02-15 10:48:16,53.430433,-2.31585
2019-02-15 10:48:18,53.430561,-2.315851
2019-02-15 10:48:19,53.430646,-2.315795
2019-02-15 10:48:21,53.430787,-2.315636
2019-02-15 10:48:23,53.430943,-2.315474
2019-02-15 10:48:24,53.431034,-2.315393
2019-02-15 10:48:25,53.431137,-2.315301
2019-02-15 10:48:26,53.431228,-2.315182
2019-02-15 10:48:27,53.431314,-2.315065
2019-02-15 10:48:28,53.43142,-2.31497
2019-02-15 10:48:29,53.431516,-2.314858
2019-02-15 10:48:30,53.431614,-2.314756
2019-02-15 10:48:31,53.431726,-2.314652
2019-02-15 10:48:32,53.431884,-2.314788
2019-02-15 10:48:33,53.432036,-2.314876
2019-02-15 10:48:34,53.432151,-2.314804
2019-02-15 10:48:35,53.432327,-2.314992
2019-02-15 10:48:36,53.43248,-2.315106
2019-02-15 10:48:37,53.432612,-2.315168
2019-02-15 10:48:38,53.432798,-2.315359
2019-02-15 10:48:39,53.432961,-2.315556
2019-02-15 10:48:40,53.433117,-2.315667
2019-02-15 10:48:41,53.433253,-2.315671
2019-02-15 10:48:42,53.433379,-2.315637
2019-02-15 10:48:43,53.433519,-2.315613
2019-02-15 10:48:44,53.433647,-2.315613
2019-02-15 10:48:45,53.433773,-2.315637
2019-02-15 10:48:46,53.433898,-2.315664
2019-02-15 10:48:47,53.434029,-2.315691
2019-02-15 10:48:48,53.434151,-2.315701
2019-02-15 10:48:49,53.434275,-2.315695
2019-02-15 10:48:50,53.434397,-2.315679
2019-02-15 10:48:51,53.434534,-2.315669
2019-02-15 10:48:52,53.434684,-2.315661
2019-02-15 10:48:53,53.434793,-2.315648
2019-02-15 10:48:54,53.434906,-2.315619
2019-02-15 10:48:55,53.43502,-2.315594
2019-02-15 10:48:56,53.435142,-2.315564
2019-02-15 10:48:57,53.435248,-2.315528
2019-02-15 10:48:58,53.435346,-2.315492
2019-02-15 10:48:59,53.435441,-2.315479
2019-02-15 10:49:01,53.435584,-2.315442
2019-02-15 10:49:02,53.435662,-2.315439
2019-02-15 10:49:04,53.435805,-2.315462
2019-02-15 10:49:06,53.435935,-2.315522
2019-02-15 10:49:07,53.435999,-2.315572
2019-02-15 10:49:10,53.436087,-2.315634
2019-02-15 10:49:20,53.436183,-2.315713
2019-02-15 10:49:23,53.436323,-2.315711
2019-02-15 10:49:25,53.436436,-2.315694
2019-02-15 10:49:27,53.436567,-2.315636
2019-02-15 10:49:32,53.436862,-2.315418
2019-02-15 10:49:33,53.436948,-2.315336
2019-02-15 10:49:34,53.437161,-2.315073
2019-02-15 10:49:35,53.437296,-2.314911
2019-02-15 10:49:36,53.43743,-2.314745
2019-02-15 10:49:37,53.437546,-2.314618
2019-02-15 10:49:38,53.437673,-2.314495
2019-02-15 10:49:39,53.437791,-2.314363
2019-02-15 10:49:40,53.437909,-2.31426
2019-02-15 10:49:41,53.438022,-2.314147
2019-02-15 10:49:42,53.438139,-2.314035
2019-02-15 10:49:43,53.438265,-2.313921
2019-02-15 10:49:44,53.438386,-2.313809
2019-02-15 10:49:45,53.43852,-2.3137
2019-02-15 10:49:46,53.438649,-2.313592
2019-02-15 10:49:47,53.438765,-2.313491
2019-02-15 10:49:48,53.438886,-2.313405
2019-02-15 10:49:49,53.439007,-2.313322
2019-02-15 10:49:50,53.43913,-2.31324
2019-02-15 10:49:51,53.439255,-2.313157
2019-02-15 10:49:52,53.439386,-2.313074
2019-02-15 10:49:53,53.439513,-2.312991
2019-02-15 10:49:54,53.439641,-2.312917
2019-02-15 10:49:55,53.439773,-2.312842
2019-02-15 10:49:56,53.440044,-2.312713
2019-02-15 10:49:57,53.44018,-2.312661
2019-02-15 10:49:58,53.440308,-2.312623
2019-02-15 10:49:59,53.440434,-2.312596
