date,latitude,longitude
"2018-11-30 12:54:42",53.423368,-2.33366
"2018-11-30 12:55:03",53.423547,-2.333629
"2018-11-30 12:55:18",53.423617,-2.333241
"2018-11-30 12:55:33",53.423667,-2.332878
"2018-11-30 12:55:53",53.423762,-2.332555
"2018-11-30 12:56:12",53.423883,-2.33233
"2018-11-30 12:56:28",53.424063,-2.332385
"2018-11-30 12:56:43",53.424264,-2.332475
"2018-11-30 12:56:58",53.424428,-2.33262
"2018-11-30 12:57:07",53.424591,-2.332748
"2018-11-30 12:57:23",53.424775,-2.332944
"2018-11-30 12:57:43",53.424909,-2.333184
"2018-11-30 12:57:58",53.424916,-2.333486
"2018-11-30 12:58:13",53.424838,-2.333848
"2018-11-30 12:58:29",53.424777,-2.334132
"2018-11-30 12:58:43",53.424768,-2.334506
"2018-11-30 12:58:58",53.424921,-2.334785
"2018-11-30 12:59:18",53.425087,-2.33492
"2018-11-30 12:59:28",53.425244,-2.335044
"2018-11-30 12:59:33",53.425302,-2.335085
"2018-11-30 12:59:48",53.425485,-2.335197
"2018-11-30 13:00:03",53.425671,-2.335404
"2018-11-30 13:00:28",53.425646,-2.335735
"2018-11-30 13:00:48",53.425531,-2.335993
"2018-11-30 13:01:03",53.425391,-2.336253
"2018-11-30 13:01:18",53.425233,-2.336453
"2018-11-30 13:01:38",53.425055,-2.336753
"2018-11-30 13:01:48",53.4249,-2.336977
"2018-11-30 13:01:58",53.424738,-2.337253
"2018-11-30 13:02:13",53.424573,-2.337481
"2018-11-30 13:02:33",53.424399,-2.337744
"2018-11-30 13:02:50",53.424253,-2.337951
"2018-11-30 13:03:03",53.424111,-2.338248
"2018-11-30 13:03:18",53.423925,-2.338578
"2018-11-30 13:03:43",53.42375,-2.338805
"2018-11-30 13:03:58",53.423635,-2.339042
"2018-11-30 13:04:08",53.423487,-2.339346
"2018-11-30 13:04:23",53.423309,-2.339609
"2018-11-30 13:04:43",53.423153,-2.339762
"2018-11-30 13:05:33",53.423004,-2.339976
"2018-11-30 13:05:48",53.42282,-2.340289
"2018-11-30 13:05:58",53.422724,-2.340546
"2018-11-30 13:06:16",53.422586,-2.340744
"2018-11-30 13:06:28",53.42245,-2.340955
"2018-11-30 13:06:48",53.422272,-2.341253
"2018-11-30 13:07:08",53.422022,-2.341712
"2018-11-30 13:07:28",53.421875,-2.34196
"2018-11-30 13:07:37",53.421744,-2.342176
"2018-11-30 13:07:57",53.421604,-2.342368
"2018-11-30 13:08:18",53.421423,-2.34211
"2018-11-30 13:08:28",53.421149,-2.342114
"2018-11-30 13:08:43",53.42097,-2.34196
"2018-11-30 13:08:53",53.420827,-2.34175
"2018-11-30 13:09:17",53.420635,-2.341766
"2018-11-30 13:09:38",53.420465,-2.341948
"2018-11-30 13:09:54",53.420412,-2.342009
"2018-11-30 13:09:58",53.420282,-2.342125
"2018-11-30 13:10:18",53.420096,-2.342176
"2018-11-30 13:10:28",53.419913,-2.342298
"2018-11-30 13:10:38",53.419651,-2.342417
"2018-11-30 13:10:53",53.419342,-2.342495
"2018-11-30 13:11:13",53.419123,-2.342481
"2018-11-30 13:11:26",53.418944,-2.342427
"2018-11-30 13:11:43",53.418812,-2.342064
"2018-11-30 13:11:58",53.418784,-2.341754
"2018-11-30 13:12:08",53.418755,-2.341435
"2018-11-30 13:12:19",53.418729,-2.34113
